id,userId,fcmToken,deviceInfo,createdAt,updatedAt
0394c86b-51a3-4b45-83db-d6a7d1649a84,6084bf2d-631a-488e-96be-a3f4fbd23c32,fcm_8d315eb1-dde5-48f4-a4e8-ecf1ff400005,Android,2025-12-04T20:21:07.668941,2025-12-04T20:21:07.668946
8b50b953-820d-4a7e-8672-3664d2342a97,ad94834e-d771-4983-af7e-f3c677c07a22,fcm_c6e55e78-c933-4e5f-88f1-b94de62c6ff6,Android,2025-12-04T20:21:07.668960,2025-12-04T20:21:07.668965
38b60e5e-846f-46be-a7a4-dc48e708f065,2f223309-d4bc-4f5f-8c0a-5beeb1310350,fcm_de465ea6-4a49-4e24-8142-0a3d5d490e77,Android,2025-12-04T20:21:07.668979,2025-12-04T20:21:07.668983
1ea51626-1258-4ff8-a655-e29da45d42e0,20aeb74d-fd5b-4a17-bc4b-dfd072de8eec,fcm_61b34d4e-c6d2-4734-968b-823724c0c887,Android,2025-12-04T20:21:07.668998,2025-12-04T20:21:07.669003
60da52f9-498e-4cb7-ab42-63287745894e,05f0a64c-48ea-4fdf-8d76-e652b00bdbb6,fcm_44a58de6-9086-471a-aa37-ef2a943433f7,Android,2025-12-04T20:21:07.669017,2025-12-04T20:21:07.669024
b4404e9c-15e5-4c8c-8caf-5b5f379a977e,51532a3a-fe22-4c5f-9895-18e9508f2e7e,fcm_4fbbbc0c-5916-47df-b36a-8b8158af87ee,Android,2025-12-04T20:21:07.669039,2025-12-04T20:21:07.669044
049b6d39-aef2-4ec5-a3ff-9ad0a4f3293b,3fe33ad3-b74d-4ebd-9d6a-7ce630e08b0c,fcm_50c0ed69-f638-40ce-92ed-be8c1f4296d9,Android,2025-12-04T20:21:07.669058,2025-12-04T20:21:07.669063
8a374908-8a62-4c2e-ab2e-1af505559ca5,79938715-beb3-475d-8d0e-e1d1c1874aad,fcm_5f47b06d-e5aa-491a-be08-76518885fea2,Android,2025-12-04T20:21:07.669077,2025-12-04T20:21:07.669081
441bbeca-45ae-4aa4-82af-4e17fae0e9db,681230dd-34a0-47d6-86ad-487c7af0e5ad,fcm_2607da32-0f34-4368-bc8e-5f8b26042fac,Android,2025-12-04T20:21:07.669095,2025-12-04T20:21:07.669100
17d4e70f-7bbf-4275-8075-7c2dca651a4e,762241a4-666b-463f-8e5a-26789010f285,fcm_99395ccc-8b11-404e-8386-48fe1ee1141b,Android,2025-12-04T20:21:07.669114,2025-12-04T20:21:07.669119
3b621f13-a01e-43aa-8631-bd506b4fba52,78f1ab97-2465-44f3-8c50-79977e194461,fcm_2e774df6-97ea-45f1-80ce-8fa079262dcb,Android,2025-12-04T20:21:07.669132,2025-12-04T20:21:07.669137
bcef529c-46e4-4680-86f0-0d7873325b6c,ab85f27b-c5cc-41cc-976e-7023f44287de,fcm_8f4a2e85-4afb-4048-8e6b-c1d2cef77491,Android,2025-12-04T20:21:07.669152,2025-12-04T20:21:07.669156
8a431441-b630-4c2b-914c-34f92a7fc98a,73692104-120a-4e57-99cc-0c88b28683fd,fcm_9978b6d7-039a-4e61-83dc-92c4a0580b62,Android,2025-12-04T20:21:07.669170,2025-12-04T20:21:07.669175
4907dd96-90c4-4173-9993-e18eac8adba5,914e96a3-81e7-4e61-bd15-e8637902889f,fcm_1fa94ee7-6da8-49e8-a7c1-22b0af1cdab3,Android,2025-12-04T20:21:07.669218,2025-12-04T20:21:07.669227
7ddb0ad8-f03a-42f8-b076-6936b96df59c,3e7dc17b-be26-4e61-a1f0-af007b9a094e,fcm_9994f882-fb0f-4575-afc8-96121010b5e2,Android,2025-12-04T20:21:07.669244,2025-12-04T20:21:07.669249
b988aba4-4054-49c4-9955-e626564ee995,a6c7eaf2-2fb6-4702-88a4-b6990e56b17c,fcm_de4be86b-c969-4aac-bc7b-b882cdf7830d,Android,2025-12-04T20:21:07.669270,2025-12-04T20:21:07.669277
35e8383c-2cd2-43af-8d64-22bfb5bc410b,0853d9e3-3904-4bb2-ba0c-e000241f2c22,fcm_4c750246-965d-4f91-af96-267c7a1f07bc,Android,2025-12-04T20:21:07.669292,2025-12-04T20:21:07.669297
453e52e1-f69f-4e03-9eed-3347b0f9cfac,44a96232-522f-4890-af63-cc5a9cf5f84f,fcm_6cebd477-0564-41ff-93e1-6271ff108f8a,Android,2025-12-04T20:21:07.669311,2025-12-04T20:21:07.669316
0fcf558f-dd03-4e7c-b00e-4f3fce48c72e,4bf62fae-5bef-40e2-82a8-a327bf2ee4fc,fcm_e677f07d-7eee-43f3-bc98-2929be79af0c,Android,2025-12-04T20:21:07.669330,2025-12-04T20:21:07.669335
8e905cc9-48c3-470a-adb2-8335c3a76aa9,be000ade-2527-4008-a929-31890d9e7e98,fcm_968a4c3a-4a40-4db9-9893-c25f334c99ac,Android,2025-12-04T20:21:07.669349,2025-12-04T20:21:07.669354
28f4836d-639e-4ace-a3b2-8e7ba64adb55,2606c3a1-def9-4a63-a9d2-6a53c15238d2,fcm_eec7a628-e643-48e5-966c-62362eefca4c,Android,2025-12-04T20:21:07.669372,2025-12-04T20:21:07.669376
a38aa521-231e-449d-bd2f-87054ee1a964,0993deaa-0e4d-4f3b-a6d1-b3c02a729274,fcm_ebc192a6-ec06-4f20-b850-b4b85fe31b2c,Android,2025-12-04T20:21:07.669390,2025-12-04T20:21:07.669395
3d58a000-77ce-4fc0-8615-b85485656986,4579d74e-8b4b-4aa2-9e51-2608e0b26a9c,fcm_52734874-92b6-43fb-83c8-f38d5461f689,Android,2025-12-04T20:21:07.669408,2025-12-04T20:21:07.669413
0b577e35-a193-457b-916b-571b149dbe8f,ab1b5de6-4dcc-4462-ba67-8d03488e1922,fcm_8d3320db-129d-4e7c-9e38-998b18bb5629,Android,2025-12-04T20:21:07.669427,2025-12-04T20:21:07.669432
6d68c6e9-f82b-4f7a-9725-c85e86f75f57,7ddcb1d3-8b54-458c-8d3f-98801081403c,fcm_72742ca9-4928-4439-8d91-06953fce6e08,Android,2025-12-04T20:21:07.669446,2025-12-04T20:21:07.669450
ada51600-38d0-466e-9550-29bb2abed2eb,65b1eb0b-7382-4ecf-b216-044b1aaa9c31,fcm_7f1a4450-1786-4c64-a3e2-459758d4736e,Android,2025-12-04T20:21:07.669464,2025-12-04T20:21:07.669469
28f57d51-3924-409d-b457-705923a39667,6e12fe27-ab52-4d33-8cae-28cfe5bb2a84,fcm_ca8e08cf-d020-49da-86b8-5079daa9d592,Android,2025-12-04T20:21:07.669483,2025-12-04T20:21:07.669488
57bf75f8-8b2d-4d13-82dd-0c3b2f124901,808aeb7c-a33b-488a-bfdf-1cd4a202ab87,fcm_9e5b34b0-a1e8-44b4-9c21-b2dd32efab81,Android,2025-12-04T20:21:07.669501,2025-12-04T20:21:07.669506
2ee04700-9372-44f5-8933-bb246469da7c,f721a35d-df72-48d3-8a38-636e7bed9812,fcm_062ca1cd-1edb-47cf-8234-dea95919bfed,Android,2025-12-04T20:21:07.669526,2025-12-04T20:21:07.669531
a2207664-e890-46a1-9374-bbbdb734af29,5b965c3e-e903-4266-9e63-2ade8aa46f67,fcm_f4af745b-2bc1-4fa0-88c9-148b6eb73a4f,Android,2025-12-04T20:21:07.669545,2025-12-04T20:21:07.669550
f9114733-54c2-4d10-9545-c26f9f5a4f19,1e364a73-640e-493a-92ca-f21179bbdcdc,fcm_80f430a6-5552-43c6-a58a-e98ed3359300,Android,2025-12-04T20:21:07.669563,2025-12-04T20:21:07.669568
d8b95cd4-7045-418a-9b30-3d9d5ee02c93,a408fb96-628c-4742-996e-09c4304e12b5,fcm_464e8b67-e14b-48dd-bb8f-b376287713fa,Android,2025-12-04T20:21:07.669582,2025-12-04T20:21:07.669587
5f626a29-7676-4ac5-8adf-01dfd686c471,5310e649-c07a-440d-b08e-ee1026c5e87d,fcm_9f0e79a6-3f57-484e-96f4-1495cf5f604c,Android,2025-12-04T20:21:07.669605,2025-12-04T20:21:07.669610
f20eb62d-3d1b-4faa-8061-88d99e222ad0,19c705b6-eeb1-4d45-a5e1-760b17b8095a,fcm_6f4cb17d-2249-4991-b77f-17cdd5fe211c,Android,2025-12-04T20:21:07.669625,2025-12-04T20:21:07.669630
4afd1aa7-bcd2-4187-858e-779393fdabf2,5a3870e1-5c73-45d4-9040-3c61272e256f,fcm_1d28e062-1cd8-4109-b491-385fc1537cbf,Android,2025-12-04T20:21:07.669645,2025-12-04T20:21:07.669649
d76a0b84-29a5-4ced-b734-dc88338a52a8,c807ec51-e983-4518-a5da-b27e1a450a98,fcm_8af86021-3839-47eb-afe8-2b62b4b95bff,Android,2025-12-04T20:21:07.669663,2025-12-04T20:21:07.669668
b3ed85d6-4d4e-411f-a3a0-185dbf6c19a8,b728f949-415f-44a6-a0d5-4de46eba596b,fcm_dfd52da9-b2f7-4f87-8cba-37b1de9e2535,Android,2025-12-04T20:21:07.669680,2025-12-04T20:21:07.669686
225a4e64-7c6c-48cd-9ed4-16da14c6ec9b,58a4c8a6-1560-4e97-95ad-02f7cb88c89c,fcm_b88a96f9-eb20-486e-b624-31e08963ddce,Android,2025-12-04T20:21:07.669700,2025-12-04T20:21:07.669705
79025986-abad-4e4c-85ec-8e20a701d62d,7b082aa7-9c51-4ce7-aeec-408bbf735e03,fcm_b3e5ab0b-216a-4eee-aae5-610d22b654c2,Android,2025-12-04T20:21:07.669719,2025-12-04T20:21:07.669724
b863f0e8-cad7-462d-9775-e420638976b4,a2cf12b5-ee7f-42bd-84ae-4c5f9e107fe3,fcm_b661a956-5fed-4a16-b619-ff32a4bf6dae,Android,2025-12-04T20:21:07.669742,2025-12-04T20:21:07.669748
41d3fa7e-c369-4e6c-8350-6c935b1a6bee,dc1c731e-32fe-487e-bd9a-b9c880d2ff6a,fcm_2eecab45-9cd3-4bc5-aa70-2f97baf7e984,Android,2025-12-04T20:21:07.669761,2025-12-04T20:21:07.669767
03873861-3d73-4809-aeb3-c82d94f0af34,bf6ce722-6e8c-408a-b538-1fcf2e46ec6c,fcm_9d6c2eb5-dc39-4b3e-9c5a-1a57ad6199b5,Android,2025-12-04T20:21:07.669781,2025-12-04T20:21:07.669786
06fee8ac-e5d7-4506-9626-19f8dbf754e2,d5cea275-adbc-4c03-b89f-f03cd50f57bf,fcm_676e4886-51e9-4b51-8ccf-06dc3dbb452e,Android,2025-12-04T20:21:07.669800,2025-12-04T20:21:07.669805
96179b33-63a8-4a6c-a964-96d41a9b3ddd,4b25532d-7408-438a-9842-4dd68a18693d,fcm_7a355040-99b1-4c4e-8e79-508b208d4aab,Android,2025-12-04T20:21:07.669819,2025-12-04T20:21:07.669824
22aa985e-eced-4aaf-8853-30737fd40d05,115aa789-a715-42d2-9304-c15dbb35cca9,fcm_861deedc-525d-468b-a458-588015a25faa,Android,2025-12-04T20:21:07.669837,2025-12-04T20:21:07.669842
25b33871-be38-4ec8-ab9a-cd8fdd4e86db,533121c2-6a44-423a-893e-4dc6e0758cc8,fcm_98e3b65e-ef74-419e-a692-aa403977dde8,Android,2025-12-04T20:21:07.669856,2025-12-04T20:21:07.669860
38ecf64e-7b2e-41af-959d-5facd1bbdba3,48d300dc-395f-4f6f-be22-81e61ef34f53,fcm_5a73525f-aa71-4106-bb74-ddcdb550deae,Android,2025-12-04T20:21:07.669876,2025-12-04T20:21:07.669881
f1d1c634-2606-4aa4-86dd-78b17f544f5b,64ad78e7-ba98-492f-9cfa-24c3a7ca88a4,fcm_031319e9-6614-4139-8621-83265c37a3a2,Android,2025-12-04T20:21:07.669896,2025-12-04T20:21:07.669900
83f593dc-d95c-469a-8ab5-bfc1a0755c34,954d115c-26f9-4665-9b71-d2d86b47ea7e,fcm_c2e5f9d8-335a-443d-b16b-c285ae79d094,Android,2025-12-04T20:21:07.669914,2025-12-04T20:21:07.669919
dbc90389-e4a5-48d8-8537-a78f8e9d026f,1de2f458-31e8-49f7-aecf-b8ff4ae4d6c3,fcm_3b394c98-0418-4a67-a5c8-d1080e6087d7,Android,2025-12-04T20:21:07.669937,2025-12-04T20:21:07.669944
dbb87564-1a5c-4b8d-8b1a-e3fa3dfb5517,7c4ca352-833f-40f1-8506-16505234dadf,fcm_c0049b9a-b392-4d66-ab96-df88e98fff57,Android,2025-12-04T20:21:07.669959,2025-12-04T20:21:07.669964
b9baac26-01bc-4292-99a8-a6986d4afce7,44906729-3561-47ba-9691-ee02f40bb586,fcm_33f9a90d-2994-4d5b-bbe1-1972c102f939,Android,2025-12-04T20:21:07.669978,2025-12-04T20:21:07.669983
ff09a4ef-bc99-4e58-92f0-8b9848830b25,ad099607-6b17-4d3f-97d9-3c2cbb94592f,fcm_34662058-3419-41fb-aed5-622e5d56ec69,Android,2025-12-04T20:21:07.669997,2025-12-04T20:21:07.670004
77178998-6755-4ac7-ad20-30f21ff28503,84d057dd-d676-4aa5-ab2c-44823e0fec2e,fcm_db6b9fe4-9c2d-4924-91e5-167d38906b2c,Android,2025-12-04T20:21:07.670018,2025-12-04T20:21:07.670023
ae8c4f8c-ed5d-4142-bc4f-43b781a334ed,50f2790e-7f0e-47f7-b4d5-52b6df479bbd,fcm_a8cd2c20-767b-4190-9589-1ad45ca0afe1,Android,2025-12-04T20:21:07.670037,2025-12-04T20:21:07.670041
a2bd8e4a-fbb1-4e79-8ac7-65b65ab36162,2127a4cc-0213-4f5f-963e-94bbc4ac2e68,fcm_823bd0c1-8924-4cad-b50c-ab16eb4f723e,Android,2025-12-04T20:21:07.670055,2025-12-04T20:21:07.670060
09f8b765-6e69-4b4b-bc98-f824cb59e4b8,3647a860-64bb-49ca-bba2-3dd416e7be60,fcm_0683451f-4fba-47aa-bc7d-168d70717c85,Android,2025-12-04T20:21:07.670074,2025-12-04T20:21:07.670078
f1b2b45d-4a2f-4673-8685-fe8932accb2a,5be7ca5f-55e8-4a63-af04-13d6915a544a,fcm_54db789a-bd5b-4fdb-9df1-17a47454cd63,Android,2025-12-04T20:21:07.670097,2025-12-04T20:21:07.670102
dbd76fef-42b0-4206-8d12-a4f8711d879f,7bd06a7f-162d-4896-a9e6-d302a91f2241,fcm_894ffe41-fb6d-4015-801a-49e727fc7b95,Android,2025-12-04T20:21:07.670116,2025-12-04T20:21:07.670121
b90644aa-7ad4-4be8-9954-cc67a8323ede,73833533-6c91-4593-af0c-b97616b773c5,fcm_1ca3e80d-ae16-4799-84d3-bacc4aabd72f,Android,2025-12-04T20:21:07.670140,2025-12-04T20:21:07.670145
3d60f981-e8ec-463e-83f0-e65b67f9aefc,45a6de9f-1d41-4727-ae3e-ae5bd5f628c1,fcm_b739f5d1-4232-42f0-9715-2cea3e899040,Android,2025-12-04T20:21:07.670159,2025-12-04T20:21:07.670162
bc26ed61-28d0-4e03-9102-837ea529d730,2a518317-36b5-43f2-a318-802f66cee592,fcm_5ac96f11-5d5f-4d69-90b1-492a8f77f852,Android,2025-12-04T20:21:07.670176,2025-12-04T20:21:07.670181
f55a7c1d-1d01-49c2-84a4-10d654b39342,6c010fe7-6fc8-4667-8419-a9dca09a11c5,fcm_53df1b11-da45-47e5-b8a2-b78931ee929f,Android,2025-12-04T20:21:07.670219,2025-12-04T20:21:07.670225
ca3a7af2-c6a6-47e7-89b0-9bdf4cf2e7fa,ed825fdb-e3f3-43e8-9fb6-abd2219884e8,fcm_20d82f64-161a-4203-80ae-f4952a999360,Android,2025-12-04T20:21:07.670239,2025-12-04T20:21:07.670244
fe9747ad-eda2-4069-a017-3ffa5c29e199,d164225d-10c2-426c-a610-e48e032f9523,fcm_fb2091cb-b436-4608-b1c8-116d62d21304,Android,2025-12-04T20:21:07.670258,2025-12-04T20:21:07.670266
2a577861-aa50-4186-aecb-dce1b07c8356,4beec0c8-ba38-4e6f-a930-164abcfbb9c5,fcm_75028c84-d8da-4057-8ee3-8cd70fb2ee5d,Android,2025-12-04T20:21:07.670285,2025-12-04T20:21:07.670292
346b4e72-f67d-4f96-af94-4570b72a16db,63c3af16-b7b3-42b7-9dfd-84eab8b931e0,fcm_6118f094-7582-42a1-8346-7cc9ab164842,Android,2025-12-04T20:21:07.670311,2025-12-04T20:21:07.670317
1a0a3b33-5159-408d-9f1b-80dafabc1973,019d14c7-11af-4b12-94e3-8751bebf5c91,fcm_299d4880-76f3-4485-bbb9-5e2c81cc794d,Android,2025-12-04T20:21:07.670341,2025-12-04T20:21:07.670348
897a4b3c-49b4-420f-ad09-5134e13f30e3,45d081e8-0dd0-44d1-891c-41520b329ae1,fcm_0b9639fb-1139-4ed6-a36e-d4d81fc88913,Android,2025-12-04T20:21:07.670366,2025-12-04T20:21:07.670373
fc787683-1e0f-4abf-95d8-2b71013e5418,a43831e5-0abc-4178-9635-024e695a272a,fcm_4b420fcf-dcd4-4210-9255-a6513d19989e,Android,2025-12-04T20:21:07.670396,2025-12-04T20:21:07.670402
2ad1f2bc-bb28-4865-8fe3-37cfe1188352,c9d04961-8ffa-42a5-8b49-a3b6c34d75ba,fcm_addf504f-b537-4420-b91d-7619d4d9cbba,Android,2025-12-04T20:21:07.670420,2025-12-04T20:21:07.670426
9bec3c01-8bc3-45c0-89d4-1da36c4e25cb,6edd4533-f76c-4ce9-8405-dce8115aa16d,fcm_4c405f11-29c7-481a-a60e-521890f9fb33,Android,2025-12-04T20:21:07.670444,2025-12-04T20:21:07.670450
0c7f6f61-dd96-45e7-9b3b-9d05528e519d,0d55b1bb-ee4f-4cc0-aaf5-273cc3f04c81,fcm_a53a8973-1e88-43f9-a1f9-61c5d6fdd20a,Android,2025-12-04T20:21:07.670466,2025-12-04T20:21:07.670473
9fefa9bc-540a-449b-84ac-1a84aaa0de3c,d09e5ea1-7edc-4eac-84b2-c759845dc628,fcm_9bbca9d9-fcc2-40dc-8bfc-086c7b95ce72,Android,2025-12-04T20:21:07.670492,2025-12-04T20:21:07.670497
7067cac5-c531-4455-8a1c-fda190a1006b,de276381-0b23-4795-b70f-26c1d3d53819,fcm_c22bb08e-9bb0-473c-b39b-a5f647fcccc6,Android,2025-12-04T20:21:07.670512,2025-12-04T20:21:07.670517
acbd40fc-9911-460d-8788-12b3b20bebaa,8a92e642-e9cd-41a5-8523-f5d93aaae1cd,fcm_e461f7d9-c22a-4c6b-bde5-e427095a2158,Android,2025-12-04T20:21:07.670530,2025-12-04T20:21:07.670537
d755dcdf-25b1-43ac-8b3a-b44be0112487,338d9002-71d3-4c31-9fef-2be236bf6474,fcm_d79081da-8b1f-4551-bdf6-a186b7d055ed,Android,2025-12-04T20:21:07.670550,2025-12-04T20:21:07.670554
d97696f0-4c73-44b4-ba80-fdfe27c197d8,9d5c6a83-935c-4c16-bc9e-139489abbc5b,fcm_a8afa0fd-c050-49c3-9fe4-408b12cbb745,Android,2025-12-04T20:21:07.670568,2025-12-04T20:21:07.670573
6f556f14-83c6-41e1-ab9b-d4baaff71330,204cd281-a5df-462c-be70-47f8555ec34e,fcm_16911f48-fee4-4cfd-8fad-d597c166190d,Android,2025-12-04T20:21:07.670594,2025-12-04T20:21:07.670599
85dc3a98-a0b6-4d40-9337-4fc504b06aab,ac3bc66e-54c7-4c84-8b10-684bf00c103d,fcm_e7460c1f-9e16-4e4c-96a9-a176d8ceffec,Android,2025-12-04T20:21:07.670614,2025-12-04T20:21:07.670619
99284686-275c-4cfa-a228-c11bf3885091,7914dda7-1446-41f6-8d88-cd8a65b03d7c,fcm_2efde707-9878-47fc-a24d-7df3760ba2fe,Android,2025-12-04T20:21:07.670635,2025-12-04T20:21:07.670640
ad4d9868-290e-48db-a907-e70145d2018c,a9942e56-bc81-4340-b46b-8de62d1463fd,fcm_66b5e37f-9f56-4aff-82eb-723c9c565e13,Android,2025-12-04T20:21:07.670652,2025-12-04T20:21:07.670657
df8e3691-bc2c-4afb-9ea9-f85ec697dbce,c6fc7654-db26-45d6-af56-a1a81cf5b371,fcm_82466e0a-8734-4357-9c6c-e75af971ca2d,Android,2025-12-04T20:21:07.670671,2025-12-04T20:21:07.670676
ab118b98-545e-441c-bd92-7c0644512a0e,03149523-eb88-48c3-895e-318647d2d5b7,fcm_7cd8b2b4-576d-4475-af95-501ed6b7c691,Android,2025-12-04T20:21:07.670694,2025-12-04T20:21:07.670699
7222a6f7-fb9b-4c95-a30a-8ebde710d53d,3c3c7bb5-6114-4b8d-9b23-110b895d11b9,fcm_b91c2715-46bb-47dc-8eff-c171f2af8c66,Android,2025-12-04T20:21:07.670715,2025-12-04T20:21:07.670720
b34a41c7-b66e-4483-9177-4ba299e0b89c,fe66223b-567c-416c-8f0d-21ef70ae7780,fcm_bca60e07-3b40-47b4-957e-b4192a172e0c,Android,2025-12-04T20:21:07.670738,2025-12-04T20:21:07.670742
66a88487-7344-4045-b823-57b71f96527a,7f9711ca-0ad2-46d7-aacd-3c9765bb28b1,fcm_5df2bebd-0f04-4225-9837-7bcd0decf37b,Android,2025-12-04T20:21:07.670755,2025-12-04T20:21:07.670761
d5fba23a-098b-454c-a035-9c2a94c0bffd,dabe6b0b-eb34-4517-9b50-616410036368,fcm_8a0224a7-47f7-4b77-94b1-9fc57d6abf0f,Android,2025-12-04T20:21:07.670775,2025-12-04T20:21:07.670779
83dc59c9-66bb-414f-842c-f044f875971b,3fcb09c2-ae46-4b61-9a21-d3dcb7c3055b,fcm_dea92b65-a020-410f-812d-fa1bf0525c58,Android,2025-12-04T20:21:07.670794,2025-12-04T20:21:07.670799
adeff019-f8f4-473a-9450-930a65311383,47758361-0189-44fa-878f-f1f2e611062a,fcm_faed910e-fb47-4289-892d-4bea40c00119,Android,2025-12-04T20:21:07.670813,2025-12-04T20:21:07.670818
cd9d1406-b8aa-4deb-971a-deefc9c0e55d,69ff7fd7-fa61-4f4b-a3b4-2588ab171586,fcm_13ba7c48-cd28-4020-bc1d-a4874a670c09,Android,2025-12-04T20:21:07.670830,2025-12-04T20:21:07.670837
8e08d1ee-9659-4351-9214-c714870fb9b5,8b5fca11-8dea-42e5-bd70-35e83787e225,fcm_d4a1d23c-aa77-4d37-885a-79caac1d7973,Android,2025-12-04T20:21:07.670851,2025-12-04T20:21:07.670858
0f8a2667-1adc-4c92-8b71-c1a6a3c3ff76,7ce6a248-2a86-4923-a7d2-0b0a47c31f1b,fcm_19c37ed2-6e71-4fc8-9d8d-a71118b71506,Android,2025-12-04T20:21:07.670878,2025-12-04T20:21:07.670882
c0710f72-b461-49dd-9045-3ae397834ba2,bf9a8f3c-5014-4537-9231-add06f40ee46,fcm_b840dce2-d49f-4909-b849-6f9b6309c67d,Android,2025-12-04T20:21:07.670895,2025-12-04T20:21:07.670899
bb950378-20e4-420e-b95e-f63ac2830d2d,692355fb-cdb2-4c53-9477-b584c0bf9343,fcm_b76f6b05-4104-41ab-aa14-3a531d297ecb,Android,2025-12-04T20:21:07.670913,2025-12-04T20:21:07.670918
0bdf43ad-ccad-453a-80a5-dada59b184c0,c8afdc30-8f1b-4126-8f03-74df5c77a9a1,fcm_9961a242-20a6-4c71-bbbb-6a3d7385493a,Android,2025-12-04T20:21:07.670932,2025-12-04T20:21:07.670937
dc764558-3988-44aa-96b6-63a96c5f0d21,76c9a634-1cf7-4d36-89a8-216e3b8e578a,fcm_7ea12859-0a52-45a8-b729-984c515771d3,Android,2025-12-04T20:21:07.670951,2025-12-04T20:21:07.670955
69931c3a-e270-41bd-ba0a-b2105373f27a,e88bbc47-7fa8-467d-a078-b9bd6b55b3e3,fcm_ce8138ea-ace1-40e2-9980-537c2bcb1b9c,Android,2025-12-04T20:21:07.670970,2025-12-04T20:21:07.670974
37556081-4ef4-491a-b1e5-69bc64c3b64a,b1d0f283-669f-4694-9139-c17eb3ab41f8,fcm_e57d7c36-65a9-4930-b71c-2c4d92936dcb,Android,2025-12-04T20:21:07.670992,2025-12-04T20:21:07.671000
9103cd60-9ccb-40c9-b60f-cd057abb1fee,3765fe7b-5bad-4a16-82c0-4dc2dbb889b6,fcm_db17ba0f-50d8-4336-8bdb-f78c9ea8bd7b,Android,2025-12-04T20:21:07.671013,2025-12-04T20:21:07.671020
f7d0979a-f8fe-473f-8b18-4b2172f5429e,0eaff60f-d839-4fc2-b166-b7804d4db3f9,fcm_92c2c088-9cda-46f7-bacb-87b443e6f240,Android,2025-12-04T20:21:07.671041,2025-12-04T20:21:07.671047
4d112859-a505-4f7a-8045-7c5c86a2d487,ebc7bd8d-4b3b-4027-9498-700a3c7fe16b,fcm_703e4348-03ee-4c78-9145-037875e85de2,Android,2025-12-04T20:21:07.671061,2025-12-04T20:21:07.671068
1eee342e-3bcb-423e-89be-bfc57dd6a278,52894188-b4f0-4d2b-a142-efaf95db9d42,fcm_6c6a3477-b035-469f-99b4-5b36c6aed560,Android,2025-12-04T20:21:07.671084,2025-12-04T20:21:07.671087
85d1f336-3768-4033-81a7-e51495f82729,3080c003-9a4f-4dca-9343-ee917966acd0,fcm_920d10ee-df83-4479-aac8-0eca2c56c28e,Android,2025-12-04T20:21:07.671100,2025-12-04T20:21:07.671104
150027bf-1a10-4628-bbef-2068f01dee11,5ae4ce9e-1642-40eb-8059-d0ee294c117b,fcm_fd8c2003-c927-438f-854c-a11ea172ccaa,Android,2025-12-04T20:21:07.671118,2025-12-04T20:21:07.671124
6a0b5e77-5e3d-4ce7-a008-9e70cade85f7,b17d380b-3e7a-4373-a03a-fadc9bee977d,fcm_b9042791-1b50-4950-90a3-9d6d65f1a20d,Android,2025-12-04T20:21:07.671139,2025-12-04T20:21:07.671145
6a0abdfd-9b56-4675-b292-1bef731fb217,0b9fdce5-8c74-4f69-8d3a-faac3a28ac8a,fcm_43aa7fa5-f313-4819-9d6a-e8997fe807e3,Android,2025-12-04T20:21:07.671160,2025-12-04T20:21:07.671165
6fecef5f-3b7c-4aa7-b8c7-c6b3a256fca7,d3f00c5d-4b1e-466d-95e3-3490f9c3262d,fcm_d6c13506-0148-42d6-baa9-3043d62adff2,Android,2025-12-04T20:21:07.671179,2025-12-04T20:21:07.671184
810b0c93-7640-443c-b0ea-99dfabdcf08f,97332c9f-4c32-441a-b81e-87ba730891fb,fcm_933a3f7f-3786-4a53-8a6a-15bb87bcc400,Android,2025-12-04T20:21:07.671228,2025-12-04T20:21:07.671233
6e6f2b3c-afa5-4a45-ab89-7bbd36d1bcc9,112ac9b5-4e21-4ca4-8053-dcab115126b0,fcm_82f27e32-7233-4bf2-808c-8379208456da,Android,2025-12-04T20:21:07.671247,2025-12-04T20:21:07.671252
163fdb6d-651d-4b47-9b8c-02ce03b3649d,9d58c597-2514-46ee-80fa-0c92a81a03a4,fcm_08444d37-f337-4327-8dab-30c569954e26,Android,2025-12-04T20:21:07.671266,2025-12-04T20:21:07.671273
66e66f39-7ccd-4b92-ace8-75d77f209d60,acce54d7-aa65-4c93-baae-bfcef6b1f89f,fcm_115b4de3-7bcb-420a-8bda-b78ab3c1a1ea,Android,2025-12-04T20:21:07.671287,2025-12-04T20:21:07.671291
8812acf4-16b7-41e2-8855-05c05feacea4,888e5460-bc8c-44e2-bcfb-d01d0f7a5121,fcm_b53e0208-16fd-472b-805a-f76827272f88,Android,2025-12-04T20:21:07.671306,2025-12-04T20:21:07.671313
b7b0e183-384e-4c37-a75c-049f31296ca6,11090bed-2558-4429-9c28-d073a41feee9,fcm_cbf856c3-7932-4374-b4af-1c1d040486fd,Android,2025-12-04T20:21:07.671327,2025-12-04T20:21:07.671333
8652cd0b-8376-48d4-a2ed-6a747341f50b,8fbde2da-4a30-4440-8239-cba48d4ee5c0,fcm_f220602e-d324-4e57-ae3a-31f990a68575,Android,2025-12-04T20:21:07.671347,2025-12-04T20:21:07.671354
d74b04fa-8768-4971-bd9b-70d257c5a6d4,7e8e346e-ba75-4482-b9ec-485655664651,fcm_015f7d50-4011-4c7a-8fe9-f56a81a1d26a,Android,2025-12-04T20:21:07.671370,2025-12-04T20:21:07.671374
